date,hd_rel_close,hd_close,hd_5days_avg,hd_10day_avg,hd_rel_close_diff,hd_close_diff,lowes_rel_close,lowes_close,lowes_5days_avg,lowes_10day_avg,lowes_rel_close_diff,lowes_close_diff
2016-11,0.9992949600387744,129.39999389648438,130.3733342488607,128.8090910478072,-0.08021822494545994,0.5871675788613085,0.964824672684812,70.55000305175781,71.14833196004231,70.02090800892223,-0.11468851229942234,0.32012887507318516
2017-06,1.0059015985029316,153.39999389648438,152.63999938964844,154.75636291503906,-0.0031222016746870196,0.634408568901667,0.9612900808573619,77.52999877929688,76.84333165486653,78.35727206143466,-0.04773371932025672,0.3206368808965706
2017-07,0.980983645782423,149.60000610351562,146.78333282470703,149.08818192915484,-0.048779813019301566,0.6062325384504226,0.9596782522462828,77.4000015258789,75.5500005086263,75.55818176269531,-0.07008520655544181,0.3136523896170982
2017-08,0.9827540655427656,149.8699951171875,149.7049992879232,149.70454545454547,-0.05001393568525048,0.6055597874287779,0.916157933782825,73.88999938964844,73.35500081380208,73.90090942382812,-0.11661006744519109,0.2985575083826541
2017-09,1.0725245732822395,163.55999755859375,160.8000005086263,159.70272688432172,0.02414971055179227,0.651036899813412,0.9911715802987665,79.94000244140625,78.93000030517578,78.4636362249201,-0.05720328243168071,0.3181944982720209
2017-10,1.0870819583241882,165.77999877929688,166.18999989827475,164.98454562100497,0.0140031296132479,0.6446821027187407,0.9912955016251656,79.94999694824219,80.68500137329102,80.77090939608487,-0.08178332708577474,0.31090802584434835
2017-11,1.1791475880520614,179.82000732421875,174.2050018310547,171.31363747336647,0.07326916057503241,0.6785404350697986,1.0336999605724377,83.37000274658203,80.6999994913737,80.26818223433061,-0.07217846690459129,0.31459190096372025
2018-06,1.066351910885072,195.10000610351562,196.78166961669922,198.17091092196378,0.056150424473139005,0.7191831575546475,1.0467194900056316,95.56999969482422,97.26166534423828,97.91818167946555,0.0365180035936985,0.35229283443257586
2018-07,1.0795788180663255,197.52000427246094,199.83999888102213,200.46090975674716,0.03195285269330794,0.7020936753989561,1.0880099470125821,99.33999633789062,99.32999928792317,99.90545446222478,0.04038398163956458,0.353108452988793
2018-08,1.0973422399113135,200.77000427246094,201.05833180745444,199.49363431063566,0.01627621081371422,0.6915710997239741,1.191071935770626,108.75,107.625,104.1490908536044,0.11000590667302679,0.37459956913144477
2018-09,1.1322131466984442,207.14999389648438,208.87666829427084,209.3527277166193,0.04962033232083529,0.7125412528435713,1.2575529131190528,114.81999969482422,115.5066655476888,115.02090870250355,0.17496009874144391,0.3949504650959925
2018-10,0.9613017602559846,175.8800048828125,176.04000091552734,179.45727400346235,-0.046479257255396034,0.6498910014023449,1.042886171751947,95.22000122070312,95.66333262125652,98.18999966708097,0.03510515424056648,0.3518456915445685
2018-11,0.9855693406742848,180.32000732421875,172.380002339681,173.74545565518466,-0.040905278968481285,0.6541629287753035,1.033576660690122,94.37000274658203,90.66999944051106,91.21727267178622,0.0071020410473559,0.34235445251640767
2019-06,1.0718047958572297,207.97000122070312,207.38666788736978,206.80363741787997,0.04305051503717583,0.7097952260092257,0.9518173795465088,100.91000366210938,99.68666585286458,99.49909071488814,-0.07693690127354502,0.34440274287409345
2019-07,1.1012836856234163,213.69000244140625,215.94166819254556,215.2063640247692,0.05697522757055906,0.718454788365418,0.9564392055870485,101.4000015258789,103.11833318074544,103.54000022194602,-0.08786925246580868,0.34092056626048384
2019-08,1.1745686085256912,227.91000366210938,220.77000172932944,215.9545440673828,0.14774539356371053,0.7793126830193712,1.0583084253766817,112.19999694824219,107.9600003560384,103.27090939608487,0.03148521041470098,0.38365529924756353
2019-09,1.1957501171052682,232.02000427246094,227.34666697184244,228.92818242853338,0.15375900237238338,0.7818176125004743,1.0371800057997487,109.95999908447266,110.40500005086263,111.42000024968928,-0.004811108933136188,0.37052263758181736
2019-10,1.2089434509735109,234.5800018310547,235.02000172932944,235.8745450106534,0.14391948446392822,0.773349197953985,1.052743379812384,111.61000061035156,111.06833394368489,111.69090895219283,-0.01228058669719867,0.36794911664218694
2019-11,1.1364315442594248,220.50999450683594,219.9383290608724,226.63454367897728,0.03285558694562285,0.7015685031327341,1.1065076842599928,117.30999755859375,117.71499888102214,116.14727158979936,0.0029317269461908158,0.3732302455213019
2020-06,1.1004602079077024,250.50999450683594,246.35166676839194,246.92090953480113,0.10302520379375713,0.8123946244880913,1.1584067783941308,135.1199951171875,132.61333465576172,132.65272868763316,0.1609717742801855,0.43818913456989766
2020-07,1.1662655233612313,265.489990234375,265.4650014241536,263.546367298473,0.11008935895447403,0.8130895478599889,1.276630875121607,148.91000366210938,148.0450007120768,146.64090936834162,0.22045471071484957,0.45605172324036275
2020-08,1.2521463971242808,285.0400085449219,287.1600036621094,285.4809070933949,0.1222526514923048,0.8160087330369319,1.411915497750071,164.69000244140625,165.9133326212565,162.0909090909091,0.282021752118095,0.47147234145160966
2020-09,1.2199465156523408,277.7099914550781,269.7583262125651,273.9327226118608,0.13669629186680887,0.8292573063028287,1.4219460917301812,165.86000061035156,160.51333363850912,162.0272743918679,0.33869586794464923,0.4952670827897598
2020-10,1.1716248416575956,266.7099914550781,276.06500244140625,280.5336414683949,0.11538392117941765,0.816775845151566,1.3554183344635844,158.10000610351562,166.47166697184244,170.8545448996804,0.2991774139854064,0.4841673362110111
2020-11,1.2186287054401372,277.4100036621094,272.56666056315106,273.69817837801844,0.047493239395074216,0.7661989878271899,1.335871515812672,155.82000732421875,152.95166778564453,154.85636346990412,0.16473604976760892,0.4303706799285434
2021-06,1.0158305416110522,318.8900146484375,313.72833251953125,309.5390902432528,-0.029540367790585886,0.7449656974891403,0.994960314569279,193.97000122070312,192.44666798909506,190.1236378062855,-0.0504105948323591,0.4531374160795114
2021-07,1.0454558393712305,328.19000244140625,328.4816640218099,325.9745427911932,-0.02543518129150968,0.7484207774796688,0.9883946189458179,192.69000244140625,195.8116658528646,195.3545448996804,-0.0824964017169223,0.4394198493767458
2021-08,1.0390529129230337,326.17999267578125,324.7466684977214,325.26999733664775,-0.06370765332822814,0.7223403189815472,1.0458444947857353,203.88999938964844,205.36166381835938,201.67636108398438,-0.056916071465526574,0.4515236081406701
2021-09,1.0456788491075382,328.260009765625,336.9116617838542,335.6663624156605,-0.0023295841314556753,0.7649251958816845,1.0405611628116886,202.86000061035156,207.98333231608072,207.50545432350853,-0.007447270427305197,0.4727128528821524
2021-10,1.1841851995102057,371.739990234375,369.1600036621094,361.87727494673294,0.06264477788511091,0.8094501692637452,1.1993691115936598,233.82000732421875,230.43500264485678,226.17091092196378,0.07782868996856496,0.5091344743042324
2021-11,1.2761511483610433,400.6099853515625,407.913335164388,398.56545465642756,0.1636221298800582,0.8793791981264474,1.254613281256566,244.58999633789062,250.44667053222656,246.5281843705611,0.14208426277558095,0.53689963484213
2022-06,0.8379240923113412,274.2699890136719,275.68500264485675,275.0818231756037,-0.044242649300298975,0.7270244904272283,0.8120284200480241,174.6699981689453,177.9683354695638,176.4745469526811,-0.0701383215636161,0.46300861012311545
2022-07,0.9194038301190808,300.94000244140625,302.4099985758464,299.2299971147017,-0.04399939655201279,0.730454645925271,0.8904093658380986,191.52999877929688,192.21000162760416,189.6836367520419,-0.07299386083299497,0.4648899325693284
2022-08,0.8811539272851765,288.4200134277344,302.0516662597656,311.290000221946,-0.042940563076402816,0.7298446752701969,0.9025430733675291,194.13999938964844,204.35333760579428,208.4936384721236,-0.021551416994050165,0.49126980866394043
2022-09,0.843026161592105,275.94000244140625,272.64499918619794,273.5945490056818,0.007791409285508699,0.7725516773048428,0.8731153442803579,187.80999755859375,189.15500132242838,190.1500008322976,0.03788059197376159,0.5258133193621298
2022-10,0.9047087741532474,296.1300048828125,288.15166727701825,283.3281804865057,0.0015898616554722578,0.7667590467225309,0.9063086945082098,194.9499969482422,191.62833404541016,189.84181906960228,0.0031897820104347385,0.5047771970211126
2022-11,0.989824003207169,323.989990234375,320.73833719889325,316.6190934614702,0.03649933585381904,0.7947164345934361,0.9881298732961667,212.5500030517578,210.54000091552734,210.01818154074928,0.034805205942816775,0.5213648127706725
2023-06,1.0108953826663556,310.6400146484375,306.3250020345052,303.8336375843395,-0.05821640809213058,0.7007760681823612,1.096763397895433,225.6999969482422,219.48333740234375,217.95272965864703,0.02765160713694681,0.5091589910886442
2023-07,1.0863935582454243,333.8399963378906,326.89666239420575,322.6599981134588,-0.017713771601605588,0.7292426442398681,1.1384083712228112,234.27000427246094,234.29666646321616,232.20727400346235,0.03430104137578138,0.5117411911568022
2023-08,1.0748735411069015,330.29998779296875,326.2433319091797,326.69818115234375,-0.011289838290562626,0.7334295177450211,1.119991256885258,230.47999572753906,225.44500223795572,223.2409099232067,0.03382787748779381,0.5117797104560533
2023-09,0.983299440267432,302.1600036621094,304.47166951497394,310.96272693980825,-0.04770561594444711,0.706840076486695,1.0099747615609997,207.83999633789062,209.4800008138021,214.35454628684303,-0.021030294650879355,0.48619816364825974
2023-10,0.9264479635213624,284.69000244140625,280.875,285.6309065385298,-0.08217540134307921,0.6807508228872781,0.926053219299769,190.57000732421875,186.12999979654947,189.78181873668325,-0.08257014556467257,0.4556910611228688
2023-11,1.020169870899292,313.489990234375,310.086669921875,308.56727461381394,-0.08058499311561396,0.6868755355537479,0.9661917206928039,198.8300018310547,199.23333485921225,201.17363808371803,-0.13456314332210195,0.4356485637380423
2024-06,0.9691706227899435,344.239990234375,346.9583333333333,347.63454645330256,-0.10751579852367787,0.6325383278192116,0.9573222417879206,220.4600067138672,223.38999938964844,224.5554559881037,-0.11936417952570078,0.40509356249649525
2024-07,1.0365148447529913,368.1600036621094,358.01500447591144,361.9809098677202,-0.05320930544479463,0.668397460637859,1.066098934795326,245.50999450683594,237.46999867757162,238.81727183948863,-0.023625215402459876,0.44572537825208813
2024-08,1.037472067829588,368.5,371.3316599527995,368.2654502175071,-0.07771411928526573,0.6537397189684443,1.0790826900094366,248.5,247.52666982014975,244.7527285489169,-0.03610349710541705,0.4408529719502264
2024-09,1.1407970001329797,405.20001220703125,395.93999735514325,390.4754527698864,0.005668476993187399,0.7062186372531457,1.176135022838044,270.8500061035156,264.36500549316406,261.144550670277,0.041006499698251764,0.4720614917274472
2024-10,1.1085607237663508,393.75,398.6183369954427,404.4700012207031,-0.016438385686645685,0.6924415972439726,1.1369666246902819,261.8299865722656,266.9066670735677,272.5,0.011967515237285342,0.46044945805325077
2024-11,1.1348282962546836,403.0799865722656,399.61000061035156,397.6800009987571,-0.0460805012267167,0.67528894301511,1.1720097040134763,269.8999938964844,267.9666697184245,265.8090931285511,-0.008899093467924057,0.45216951391722165
